num_conc,mic_value
3,0.0104110573526359
3,0.01052821950950183
3,0.009518094895402413
3,0.009340804713587055
3,0.009742598523444194
3,0.00929795974944298
3,0.009821841109767792
3,0.009258194355213903
3,0.010034730294420079
3,0.010755757745895904
3,0.009938517018726853
3,0.00955923533419434
3,0.008892428048502035
3,0.011927303858756969
3,0.011206158203503349
3,0.007757351680426241
3,0.008125397933074362
3,0.008881097993229342
3,0.008984613980359237
3,0.010270229222938866
3,0.008608069607575946
3,0.008345567911097739
3,0.008467947392485603
3,0.008360436999685961
3,0.009867501830342811
3,0.00868890287575229
3,0.010596447684603704
3,0.010745682861262776
3,0.010391115587215949
3,0.009753811667702018
3,0.00958958930031017
3,0.00944627058948828
3,0.00899279170995271
3,0.00964107722736391
3,0.00944725456911342
3,0.009470717370701062
3,0.010384718695075595
3,0.009159584501631922
3,0.008524284104294875
3,0.008284925534066487
3,0.008381717499655812
3,0.008480009923553253
3,0.00788220286429837
3,0.011231556492764559
3,0.008655527757842854
3,0.00997696963208582
3,0.008910693145334417
3,0.00772949957380192
3,0.009151363012149126
3,0.008440997375286086
3,0.008314009598575936
3,0.008072981376102737
3,0.00846029957017221
3,0.010206610684052719
3,0.011694196887616123
3,0.00868682396448462
3,0.008137475462651686
3,0.008215923876901086
3,0.009457833088045693
3,0.009299340180658066
3,0.00921357297254947
3,0.00921704266788755
3,0.009250481050251528
3,0.009244798071584293
3,0.00897589757192784
3,0.009294951820791156
3,0.00934146539012303
3,0.009179883033003424
3,0.00981543432818376
3,0.009730226850748877
3,0.009016130334263912
3,0.007722831326911004
3,0.00821558680793185
3,0.008040346839008094
3,0.008136946588962891
3,0.008564423497810867
3,0.009426864475335575
3,0.009931008968988644
3,0.009558138073968098
3,0.008533537663065645
3,0.009740393954885193
3,0.009631494072546787
3,0.010197567011133243
3,0.010374638986481456
3,0.010728611631816926
3,0.009657117381070415
3,0.009806692802167154
3,0.00910117012512488
3,0.008695112203036396
3,0.00885966399281432
3,0.010260259944474165
3,0.009077896897675979
3,0.007913079818449985
3,0.009132961054587042
3,0.009803360576364311
3,0.009950508116163565
3,0.008841559901172993
3,0.010192294211992812
3,0.010069981915273658
3,0.008953275258455991
3,0.009691468362619766
3,0.010187414735540992
3,0.009117056713896059
3,0.009511213193443861
3,0.009713735579475464
3,0.009203230289640157
3,0.009187728002434779
3,0.009311364283619714
3,0.010260085573027617
3,0.009810104778167813
3,0.009240163902997499
3,0.009986982737296363
3,0.009614840540493785
3,0.009761189140682006
3,0.0093625595217103
3,0.00862924519822442
3,0.00934957053622874
3,0.010503193922543674
3,0.010452039553464569
